Year;Month;Занятые;Безработные;Общее количество занятых в неформальном секторе;только в неформальном секторе;в неформальном и формальном секторах;с основной работой в неформальном секторе;с дополнительной работой в неформальном секторе;Занятые в неформальном секторе в % к общей численности занятых;Общая численность наёмных работников;работали на основе трудового договора (служебного контракта) в письменной форме ;работали на основе трудового договора (служебного контракта) в письменной форме постоянного ;работали на основе трудового договора (служебного контракта) в письменной форме временного или краткосрочного ;работали на основе устной договоренности с работодателем, без оформления документов;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе на временной или краткосрочной основе;работали на основе договора гражданско-правового характера;работали на основе трудового договора о выполнении работы на дому;работали на основе трудового договора о выполнении работы на дому с использованием сети «Интернет»  (дистанционная  работа);Общее число владельцев предприятий и индивидуально работающих, включая самозанятых.;без регистрации или оформления документов;с регистрацией предприятия в качестве юридического лица;с регистрацией предприятия в качестве инливид.предпринимател;регистрация деятельности в стадии оформления;с регистрацией в качестве самозанятого;Source
2015;5;72719,71133;4291,992868;15842,40395;14113,39017;1729,013779;16,05566337;1712,958116;21,78557046;66961,41669;;60804,89531;2648,926761;2754,993882;;;727,3767902;13,93134138;11,29260408;;;;;;;ORS_2015
2015;6;72361,92742;4090,904885;15432,9474;13953,17247;1479,774928;21,0950072;1458,679921;21,32744103;67109,95196;;60839,10844;2684,463352;2845,37361;;;698,7896609;40,20916054;2,007736842;;;;;;;ORS_2015
2015;7;73107,44555;4069,184787;15975,38551;14340,3983;1634,987214;15,37653253;1619,610681;21,85192684;67516,30199;;61252,28187;2635,043826;2969,717768;;;627,4807989;23,80784672;7,969880153;;;;;;;ORS_2015
2015;8;73347,65189;4067,448535;16091,85209;14460,97323;1630,878856;23,99674379;1606,882113;21,93915098;67668,70324;;61252,58408;3040,260493;2780,959969;;;574,00456;19,42309674;1,471043478;;;;;;;ORS_2015
2015;9;72926,2201;4031,963921;15432,2894;13892,34114;1539,94826;21,60365436;1518,344606;21,16151006;67286,1749;;61378,0351;2621,319323;2662,738545;;;582,4811372;30,76668829;10,83410055;;;;;;;ORS_2015
2015;10;72537,62068;4255,261674;14536,58071;13385,67903;1150,901676;24,80884731;1126,092829;20,04005725;67447,9322;;61321,19447;2595,384397;2910,298492;;;593,7904594;25,79033622;1,474043478;;;;;;;ORS_2015
2015;11;72158,26077;4435,474466;14590,15844;13423,61243;1166,546012;16,85862079;1149,687391;20,21966479;66996,39286;;61174,87695;2690,121369;2507,230846;;;595,5398408;22,51821804;6,10563524;;;;;;;ORS_2015
2015;12;72292,95381;4424,973649;14028,36272;12938,05395;1090,308769;12,90252155;1077,406248;19,40488247;67427,65404;;61611,91731;2799,032167;2394,623427;;;593,7398752;27,19111159;1,150142857;;;;;;;ORS_2015
2013;1;70730,16737;4477,420884;12973,75944;12021,14033;952,6191024;4,513322234;948,1057802;18,34261097;66192,6274;;60149,83759;2453,54274;2825,076606;;;735,7843954;28,3860763;;;;;;;;ORS_2014
2013;2;71000,78719;4336,585988;13138,158;12021,33764;1116,820357;30,35811384;1086,462244;18,50424272;66137,97447;;60713,35581;2315,229246;2366,008686;;;726,33409;17,04663448;;;;;;;;ORS_2014
2013;3;70966,92513;4251,889163;13292,7325;12314,10827;978,6242331;14,73194569;963,8922874;18,73088411;66201,10661;;60696,17986;2148,100726;2586,013356;;;747,5233383;23,28932885;;;;;;;;ORS_2014
2013;4;71121,09728;4181,148108;13459,09794;12488,29425;970,8036899;21,05231707;949,7513728;18,92419895;66058,12284;;60574,90663;2294,426667;2527,344664;;;642,3686869;19,0761874;;;;;;;;ORS_2014
2013;5;71652,34879;3904,14289;14219,70347;12818,75792;1400,945551;21,20384455;1379,741706;19,84541151;66318,97527;;60800,59326;2042,90059;2651,821723;;;797,7898305;25,86986039;;;;;;;;ORS_2014
2013;6;71426,54699;4088,609222;14658,51026;13204,72317;1453,787088;18,5875824;1435,199506;20,52249601;66122,21415;;60308,73972;2230,666127;2918,382232;;;644,3351971;20,09086887;;;;;;;;ORS_2014
2013;7;71816,4896;4012,875736;15285,40397;13617,28507;1668,118903;12,1466051;1655,972298;21,28397538;66039,281;;60388,77337;2092,046893;2923,995305;;;614,4657146;19,9997245;;;;;;;;ORS_2014
2013;8;72399,31084;3960,864295;15516,9121;14063,55767;1453,354434;18,23197034;1435,122463;21,43240305;66510,99391;;60553,40888;2344,852045;2904,123656;;;681,2449729;27,36435663;;;;;;;;ORS_2014
2013;9;71761,40213;3990,563731;14682,10444;13216,31164;1465,7928;20,73177901;1445,061021;20,45961199;66247,82442;;60716,04535;2017,11778;2781,7052;;;712,0618351;20,89426038;;;;;;;;ORS_2014
2013;10;71544,0779;4142,870203;14726,89157;13377,99431;1348,897262;26,48010465;1322,417158;20,58436143;65871,90443;;60254,10878;2166,355287;2732,625342;;;709,1117363;9,703289257;;;;;;;;ORS_2014
2013;11;71370,40852;4112,333687;14063,66059;13033,8441;1029,816494;23,18273138;1006,633763;19,70517037;66444,07638;;60864,82901;2142,626969;2610,741222;;;802,939881;22,93929931;;;;;;;;ORS_2014
2013;12;70907,95324;4190,01627;13138,77137;12194,29532;944,4760568;10,52217769;933,9538791;18,52933384;66216,86291;;60482,33239;2356,297806;2600,340576;;;764,4382005;13,45393496;;;;;;;;ORS_2014
2014;1;70446,83609;4180,163144;13446,96896;12442,46093;1004,508033;21,89604377;982,6119893;19,08810914;65613,98461;;59601,18528;2870,190957;2524,27513;;;566,2133045;34,03086086;18,08907849;;;;;;;ORS_2014
2014;2;70998,94752;4229,415426;13422,99263;12471,17534;951,8172897;22,78810414;929,0291856;18,90590367;66047,3831;;60397,25309;2634,767012;2348,193591;;;624,3963487;16,62501943;26,14804343;;;;;;;ORS_2014
2014;3;71058,98227;4023,550459;13967,07922;12987,41079;979,6684345;7,533374207;972,1350603;19,65561394;66179,7527;;60485,25046;2437,792126;2618,572881;;;603,8223605;28,62769805;5,687181123;;;;;;;ORS_2014
2014;4;70974,27624;3985,688806;13849,17733;12853,69572;995,4816103;10,85797748;984,6236328;19,51295323;65984,16912;;60633,66596;2432,962345;2375,030544;;;500,9802351;17,94258134;23,58745808;;;;;;;ORS_2014
2014;5;71618,86092;3702,213527;15068,76537;13722,60898;1346,156392;22,50508218;1323,65131;21,04021926;66045,78203;;60490,42922;2304,624891;2487,729949;;;689,9330142;48,69986704;24,36508964;;;;;;;ORS_2014
2014;6;71893,54965;3686,810779;14980,92378;13424,10915;1556,814633;18,81831786;1537,996315;20,83764657;66304,8684;;60405,28118;2621,439367;2674,854681;;;562,863042;18,68475182;21,74537518;;;;;;;ORS_2014
2014;7;72176,8986;3698,097659;14967,2556;13419,28891;1547,966684;36,99875353;1510,967931;20,73690597;66564,6537;;60397,31506;2611,12106;2915,579846;;;573,8514667;42,44059582;24,34567494;;;;;;;ORS_2014
2014;8;72365,45431;3663,513976;15675,69535;13927,76112;1747,93423;37,9978194;1709,93641;21,66184888;66525,41262;;60308,343;2826,380954;2798,16221;;;555,428251;23,16856601;13,92963793;;;;;;;ORS_2014
2014;9;71940,36761;3720,374382;14962,58202;13250,99192;1711,590099;13,61754055;1697,972559;20,79858988;66563,55427;;60126,05591;2828,583866;2950,849768;;;609,9348906;31,01129535;17,11854593;;;;;;;ORS_2014
2014;10;71979,54315;3871,479118;14799,40668;13341,32606;1458,080621;26,57853014;1431,502091;20,56057323;66826,02614;;60673,78787;2716,280406;2760,399839;;;614,630055;28,98189975;31,94606564;;;;;;;ORS_2014
2014;11;71586,93039;3937,223241;14162,2099;12953,90955;1208,300346;29,79401554;1178,506331;19,78323393;66632,73899;;60578,93493;2806,185155;2584,346484;;;614,4866683;27,02931642;21,75643265;;;;;;;ORS_2014
2014;12;71427,87609;3973,955764;13335,69235;12305,19261;1030,499735;26,03578783;1004,463947;18,67015103;67251,39979;;61224,79145;2582,851768;2824,239254;;;568,7909746;23,6153713;27,11097053;;;;;;;ORS_2014
2012;1;70123,95534;4750,655539;12619,46187;11616,29667;1003,165207;13,64384899;989,5213577;17,99593564;65413,21255;;59439,73406;2774,243252;2406,538038;;;779,7063824;12,99081931;;;;;;;;ORS_2013
2012;2;70098,5066;4658,020845;12473,60607;11491,11002;982,496055;18,5102312;963,9858238;17,79439631;65479,96861;;59892,62559;2490,28224;2376,233789;;;692,6520144;28,17497115;;;;;;;;ORS_2013
2012;3;70005,18893;4698,570397;12479,86722;11331,56618;1148,301045;5,399617134;1142,901428;17,82706027;65449,55157;;59947,82437;2466,663068;2352,184607;;;671,9864478;10,89308347;;;;;;;;ORS_2013
2012;4;71021,12716;4204,512575;12972,79824;11693,36404;1279,434201;22,09211072;1257,34209;18,26611145;66279,72783;;60875,1722;2316,01609;2294,128654;;;766,3521117;28,05877954;;;;;;;;ORS_2013
2012;5;72360,71705;3993,411479;14185,46902;12622,45905;1563,009972;9,96124013;1553,048732;19,60382595;67174,89252;;61351,89144;2455,82844;2441,058044;;;903,0882564;23,02633529;;;;;;;;ORS_2013
2012;6;72440,84026;3981,12531;14356,81243;12606,86074;1749,951693;21,61131057;1728,340382;19,81867187;67354,95355;;61399,61424;2721,332445;2405,869279;;;819,6655224;8,472059728;;;;;;;;ORS_2013
2012;7;72476,40112;3963,871141;15276,53687;13822,1034;1454,433469;10,83534448;1443,598124;21,07794624;66735,53803;;61131,82068;2222,772887;2636,5957;;;726,7178919;17,63086958;;;;;;;;ORS_2013
2012;8;72757,4086;3811,820464;14861,93675;13310,37924;1551,557508;17,02654458;1534,530963;20,42669885;67468,73643;;61381,86615;2215,64341;2925,327688;;;940,3413301;5,557853175;;;;;;;;ORS_2013
2012;9;72385,27812;3843,920341;14746,60047;13197,35919;1549,241285;9,724043024;1539,517242;20,37237524;67053,14684;;61106,6432;2429,059156;2721,052558;;;771,8607237;24,53119474;;;;;;;;ORS_2013
2012;10;71697,00982;3888,484924;13390,65626;12234,18586;1156,470405;23,68561345;1132,784792;18,67672905;66897,70609;;61440,5444;2026,944502;2601,454406;;;801,7855215;26,97725667;;;;;;;;ORS_2013
2012;11;71638,62205;3948,594822;12735,97119;11653,15524;1082,815946;14,09025829;1068,725688;17,77807951;67141,17207;;61710,78845;2163,327808;2421,487641;;;818,7245077;24,67476966;;;;;;;;ORS_2013
2012;12;71539,93531;3824,932098;13097,90475;11975,33745;1122,5673;15,24630761;1107,320993;18,30852194;66725,26659;;61597,24151;2051,712531;2298,569117;;;759,4382741;18,30515684;;;;;;;;ORS_2013
2013;1;70730,16737;4477,420884;12973,75944;12021,14033;952,6191024;4,513322234;948,1057802;18,34261097;66192,6274;;60149,83759;2453,54274;2825,076606;;;735,7843954;28,3860763;;;;;;;;ORS_2013
2013;2;71000,78719;4336,585988;13138,158;12021,33764;1116,820357;30,35811384;1086,462244;18,50424272;66137,97447;;60713,35581;2315,229246;2366,008686;;;726,33409;17,04663448;;;;;;;;ORS_2013
2013;3;70966,92513;4251,889163;13292,7325;12314,10827;978,6242331;14,73194569;963,8922874;18,73088411;66201,10661;;60696,17986;2148,100726;2586,013356;;;747,5233383;23,28932885;;;;;;;;ORS_2013
2013;4;71121,09728;4181,148108;13459,09794;12488,29425;970,8036899;21,05231707;949,7513728;18,92419895;66058,12284;;60574,90663;2294,426667;2527,344664;;;642,3686869;19,0761874;;;;;;;;ORS_2013
2013;5;71652,34879;3904,14289;14219,70347;12818,75792;1400,945551;21,20384455;1379,741706;19,84541151;66318,97527;;60800,59326;2042,90059;2651,821723;;;797,7898305;25,86986039;;;;;;;;ORS_2013
2013;6;71426,54699;4088,609222;14658,51026;13204,72317;1453,787088;18,5875824;1435,199506;20,52249601;66122,21415;;60308,73972;2230,666127;2918,382232;;;644,3351971;20,09086887;;;;;;;;ORS_2013
2013;7;71816,4896;4012,875736;15285,40397;13617,28507;1668,118903;12,1466051;1655,972298;21,28397538;66039,281;;60388,77337;2092,046893;2923,995305;;;614,4657146;19,9997245;;;;;;;;ORS_2013
2013;8;72399,31084;3960,864295;15516,9121;14063,55767;1453,354434;18,23197034;1435,122463;21,43240305;66510,99391;;60553,40888;2344,852045;2904,123656;;;681,2449729;27,36435663;;;;;;;;ORS_2013
2013;9;71761,40213;3990,563731;14682,10444;13216,31164;1465,7928;20,73177901;1445,061021;20,45961199;66247,82442;;60716,04535;2017,11778;2781,7052;;;712,0618351;20,89426038;;;;;;;;ORS_2013
2013;10;71544,0779;4142,870203;14726,89157;13377,99431;1348,897262;26,48010465;1322,417158;20,58436143;65871,90443;;60254,10878;2166,355287;2732,625342;;;709,1117363;9,703289257;;;;;;;;ORS_2013
2013;11;71370,40852;4112,333687;14063,66059;13033,8441;1029,816494;23,18273138;1006,633763;19,70517037;66444,07638;;60864,82901;2142,626969;2610,741222;;;802,939881;22,93929931;;;;;;;;ORS_2013
2013;12;70907,95324;4190,01627;13138,77137;12194,29532;944,4760568;10,52217769;933,9538791;18,52933384;66216,86291;;60482,33239;2356,297806;2600,340576;;;764,4382005;13,45393496;;;;;;;;ORS_2013
2011;1;69234,77824;5716,073981;12203,8169;11074,9479;1128,869;19,22956251;1109,639438;17,6267148;64518,38699;;58268,99;3282,785011;2189,860429;;;764,7393854;12,0121589;;;;;;;;ORS_2012
2011;2;69559,53478;5590,436689;12161,43528;11010,09302;1151,342259;19,81045771;1131,531802;17,4834914;64696,643;;59428,95215;2678,106952;1980,199554;;;595,9595622;13,42478513;;;;;;;;ORS_2012
2011;3;69720,41456;5238,020139;11634,05535;10684,55285;949,5025053;9,057031429;940,4454739;16,68672716;65035,92676;;59789,11934;2425,059752;2235,667527;;;567,1678507;18,91228963;;;;;;;;ORS_2012
2011;4;69841,97039;5300,722193;12329,58293;11223,16584;1106,417097;20,99618853;1085,420909;17,65354394;65030,50458;;59645,86157;2377,712601;2303,160622;;;698,7108481;5,058933333;;;;;;;;ORS_2012
2011;5;71201,4798;4711,807006;13249,30102;11814,21513;1435,085888;16,18190445;1418,903983;18,6081821;65970,19339;;60432,14634;2528,566296;2245,876445;;;746,5050911;17,09920998;;;;;;;;ORS_2012
2011;6;71531,57555;4527,495715;13687,4243;12014,75381;1672,670487;16,77340868;1655,897078;19,13480053;66397,82775;;60644,5696;2627,91705;2506,873389;;;602,7914135;15,6763051;;;;;;;;ORS_2012
2011;7;71762,96475;4892,434964;14617,63244;12639,03025;1978,602185;16,37821118;1962,223974;20,36932628;65867,65104;;59958,86184;2821,614703;2360,933201;;;700,1606234;26,08066847;;;;;;;;ORS_2012
2011;8;72132,76693;4618,541384;14110,51635;12625,65878;1484,857573;17,68470513;1467,172868;19,56186759;66705,07859;;61445,2245;2289,561396;2398,023101;;;561,08938;11,18021141;;;;;;;;ORS_2012
2011;9;72068,13273;4567,349853;14236,16757;12410,00272;1826,164846;20,53382534;1805,631021;19,75376221;66602,29814;;61023,1391;2335,018227;2504,401327;;;727,0411672;12,69832543;;;;;;;;ORS_2012
2011;10;71051,61688;4699,967526;12841,04951;11464,98212;1376,067392;14,65970175;1361,40769;18,0728463;66054,63208;;60801,75848;2193,208434;2368,781942;;;685,7070009;5,176219231;;;;;;;;ORS_2012
2011;11;71108,45448;4676,05689;12110,154;10969,44681;1140,707192;17,05260021;1123,654592;17,03054031;66428,58709;;61178,25055;2157,127889;2370,491649;;;712,9309621;9,786039771;;;;;;;;ORS_2012
2011;12;71065,66826;4529,890726;11882,09188;10829,94909;1052,142792;12,67467652;1039,468115;16,71987638;66619,25948;;61477,71753;2245,299125;2280,649319;;;601,2857738;14,30772867;;;;;;;;ORS_2012
2012;1;70123,95534;4750,655539;12619,46187;11616,29667;1003,165207;13,64384899;989,5213577;17,99593564;65413,21255;;59439,73406;2774,243252;2406,538038;;;779,7063824;12,99081931;;;;;;;;ORS_2012
2012;2;70098,5066;4658,020845;12473,60607;11491,11002;982,496055;18,5102312;963,9858238;17,79439631;65479,96861;;59892,62559;2490,28224;2376,233789;;;692,6520144;28,17497115;;;;;;;;ORS_2012
2012;3;70005,18893;4698,570397;12479,86722;11331,56618;1148,301045;5,399617134;1142,901428;17,82706027;65449,55157;;59947,82437;2466,663068;2352,184607;;;671,9864478;10,89308347;;;;;;;;ORS_2012
2012;4;71021,12716;4204,512575;12972,79824;11693,36404;1279,434201;22,09211072;1257,34209;18,26611145;66279,72783;;60875,1722;2316,01609;2294,128654;;;766,3521117;28,05877954;;;;;;;;ORS_2012
2012;5;72360,71705;3993,411479;14185,46902;12622,45905;1563,009972;9,96124013;1553,048732;19,60382595;67174,89252;;61351,89144;2455,82844;2441,058044;;;903,0882564;23,02633529;;;;;;;;ORS_2012
2012;6;72440,84026;3981,12531;14356,81243;12606,86074;1749,951693;21,61131057;1728,340382;19,81867187;67354,95355;;61399,61424;2721,332445;2405,869279;;;819,6655224;8,472059728;;;;;;;;ORS_2012
2012;7;72476,40112;3963,871141;15276,53687;13822,1034;1454,433469;10,83534448;1443,598124;21,07794624;66735,53803;;61131,82068;2222,772887;2636,5957;;;726,7178919;17,63086958;;;;;;;;ORS_2012
2012;8;72757,4086;3811,820464;14861,93675;13310,37924;1551,557508;17,02654458;1534,530963;20,42669885;67468,73643;;61381,86615;2215,64341;2925,327688;;;940,3413301;5,557853175;;;;;;;;ORS_2012
2012;9;72385,27812;3843,920341;14746,60047;13197,35919;1549,241285;9,724043024;1539,517242;20,37237524;67053,14684;;61106,6432;2429,059156;2721,052558;;;771,8607237;24,53119474;;;;;;;;ORS_2012
2012;10;71697,00982;3888,484924;13390,65626;12234,18586;1156,470405;23,68561345;1132,784792;18,67672905;66897,70609;;61440,5444;2026,944502;2601,454406;;;801,7855215;26,97725667;;;;;;;;ORS_2012
2012;11;71638,62205;3948,594822;12735,97119;11653,15524;1082,815946;14,09025829;1068,725688;17,77807951;67141,17207;;61710,78845;2163,327808;2421,487641;;;818,7245077;24,67476966;;;;;;;;ORS_2012
2012;12;71539,93531;3824,932098;13097,90475;11975,33745;1122,5673;15,24630761;1107,320993;18,30852194;66725,26659;;61597,24151;2051,712531;2298,569117;;;759,4382741;18,30515684;;;;;;;;ORS_2012
2010;1;67737,1837;6831,7492;11012,74684;9846,47357;1166,27327;25,08391;1141,18936;16,25805243;63206,45816;;56944,04137;3361,76071;2116,3251;;;753,25723;31,07375;;;;;;;;ORS_2011
2010;2;68029,67547;6415,58294;10219,49925;9220,93973;998,55952;19,83778;978,72174;15,02211966;63849,58177;;57800,82047;3153,67626;2022,02677;;;839,35089;33,70738;;;;;;;;ORS_2011
2010;3;68227,69969;6417,80731;10464,78;9423,19162;1041,58838;15,9574;1025,63098;15,3380226;64042,83277;;58251,00149;3137,41438;2028,58466;;;607,80097;18,03127;;;;;;;;ORS_2011
2010;4;68851,12135;6140,18953;11141,12731;9909,01449;1232,11282;14,20882;1217,904;16,18147547;63955,52042;;58002,88138;3114,46873;2064,97113;;;744,90211;28,29707;;;;;;;;ORS_2011
2010;5;70244,23605;5543,9405;11807,99382;10229,35007;1578,64375;19,58454;1559,05921;16,80991137;65395,53272;;59262,90275;3135,19999;2275,64423;;;701,24697;20,53878;;;;;;;;ORS_2011
2010;6;71005,6738;5193,19082;12498,76836;10912,39875;1586,36961;20,9057;1565,46391;17,60249244;65976,64642;;59518,65027;3379,00769;2309,43098;;;737,08722;32,47026;;;;;;;;ORS_2011
2010;7;70861,80084;5343,74126;13216,29392;11679,63183;1536,66209;17,31018;1519,35191;18,65080165;65224,17379;;58894,8021;2960,1131;2613,25806;;;739,38004;16,62049;;;;;;;;ORS_2011
2010;8;71239,46702;5223,40039;13068,01984;11548,68242;1519,33742;23,53796;1495,79946;18,34379226;65466,96303;;59187,28347;2982,42717;2559,51517;;;721,96441;15,77281;;;;;;;;ORS_2011
2010;9;71100,24952;5009,46909;12803,36192;11114,67592;1688,686;8,12846;1680,55754;18,00747818;65999,91953;;59894,45625;2717,56701;2626,62533;;;740,47818;20,79276;;;;;;;;ORS_2011
2010;10;70481,43986;5111,1172;11435,65984;10122,3726;1313,28724;23,93982;1289,34742;16,22506558;65910,14951;;60481,34267;2561,08024;2253,37926;;;599,14348;15,20386;;;;;;;;ORS_2011
2010;11;70243,42317;5013,65748;10891,83172;9795,95088;1095,88084;26,4962;1069,38464;15,50583845;65825,14916;;60352,39637;2567,20242;2330,01285;;;563,1389;12,39862;;;;;;;;ORS_2011
2010;12;69621,27317;5391,97425;10430,38875;9400,81171;1029,57704;7,68237;1021,89467;14,98161162;65126,36332;;59945,8412;2489,66654;2109,66041;;;569,88854;11,30663;;;;;;;;ORS_2011
2011;1;69118,14198;5814,768385;12327,08033;11159,15302;1167,927306;20,66758118;1147,259725;17,83479702;64383,09181;;58091,77361;3289,246469;2219,9402;;;769,3232616;12,80826922;;;;;;;;ORS_2011
2011;2;69549,82945;5684,9464;12345,89137;11155,72078;1190,170596;20,29161602;1169,87898;17,75114543;64666,25032;;59338,75948;2677,125054;2035,543431;;;600,8009034;14,02145002;;;;;;;;ORS_2011
2011;3;69612,95057;5351,573985;11844,2301;10843,07245;1001,157652;10,02024018;991,1374119;17,01440609;64852,82879;;59506,87084;2482,022558;2276,76101;;;567,6637581;19,51062149;;;;;;;;ORS_2011
2011;4;69721,43207;5411,356323;12447,03715;11305,28298;1141,754176;20,17512034;1121,579056;17,85252653;64912,07947;;59440,37498;2395,946904;2359,783197;;;710,2113999;5,76299372;;;;;;;;ORS_2011
2011;5;71011,2959;4854,632968;13387,88449;11904,32262;1483,561875;16,01115532;1467,55072;18,85317586;65769,61923;;60165,33794;2541,804238;2287,830615;;;759,1535324;15,49289996;;;;;;;;ORS_2011
2011;6;71430,09998;4611,910776;13862,76582;12144,79028;1717,975537;17,42011209;1700,555425;19,40745683;66253,69563;;60414,22477;2676,618393;2541,700581;;;606,4097285;14,74215807;;;;;;;;ORS_2011
2011;7;71629,28911;5012,700158;14848,68483;12833,31226;2015,372566;16,08089816;1999,291668;20,72990674;65678,53191;;59671,73856;2842,983569;2430,036773;;;708,1930969;25,57991042;;;;;;;;ORS_2011
2011;8;72013,23043;4671,965409;14295,87476;12763,06076;1532,813993;18,91313234;1513,90086;19,85173373;66530,40377;;61215,62271;2290,660488;2440,31905;;;572,3877945;11,41372471;;;;;;;;ORS_2011
2011;9;71964,53391;4615,472248;14416,10603;12545,20489;1870,901147;21,31026598;1849,590881;20,03223706;66437,97721;;60782,96377;2372,430088;2539,379147;;;729,6520627;13,55213807;;;;;;;;ORS_2011
2011;10;70827,76895;4804,94345;12975,75084;11566,66303;1409,087806;15,33951158;1393,748295;18,32014623;65839,66398;;60491,89441;2237,712452;2418,499174;;;686,4069656;5,150980463;;;;;;;;ORS_2011
2011;11;70970,38681;4765,66565;12273,73541;11083,21805;1190,517353;16,67486385;1173,842489;17,29416445;66243,60246;;60900,6605;2207,555939;2406,698893;;;719,7462534;8,940867538;;;;;;;;ORS_2011
2011;12;70932,57073;4642,553359;11969,67007;10881,41228;1088,257785;12,95737296;1075,300412;16,87471629;66459,55191;;61313,98207;2249,781693;2291,41021;;;591,9885857;12,38935466;;;;;;;;ORS_2011
2009;2;67760,1191;7056,1345;10897,73657;9755,424994;1142,311578;25,36016669;1116,951411;17,67553512;63060,41685;;55960,95586;3915,32742;2259,15367;;;900,46046;24,51944;;;;;;;;ORS_2010
2009;5;69395,27533;6482,65254;10104,37315;9134,381303;969,9918498;18,04175305;951,9500968;20,2637984;64134,80764;;57396,58516;3207,81619;2627,423;;;881,72266;21,26063;;;;;;;;ORS_2010
2009;8;70562,27101;6007,17586;10421,4404;9396,755003;1024,6854;15,2433813;1009,442019;21,8599912;64596,44652;;57728,83275;3230,57519;2634,83679;;;983,41509;18,7867;;;;;;;;ORS_2010
2009;9;70400,21156;5764,3152;11025,15684;9829,430372;1195,726472;14,13087499;1181,595597;21,46822348;64549,44674;;57689,60644;3282,81008;2707,01017;;;853,92767;16,09238;;;;;;;;ORS_2010
2009;10;69900,79177;5864,16665;11680,51661;10141,73731;1538,779301;18,32027109;1520,45903;18,81146125;64729,73503;;58105,4864;3496,39398;2287,97912;;;801,37502;38,50051;;;;;;;;ORS_2010
2009;11;69361,52408;6162,38871;12407,34602;10855,29779;1552,048238;19,63878594;1532,409452;18,00535205;64560,45217;;58393,72169;3278,92555;2171,25234;;;710,22304;6,32955;;;;;;;;ORS_2010
2009;12;69246,46383;6173,38008;13109,22322;11606,00194;1503,221281;18,6295107;1484,591771;17,78383692;64849,91341;;58081,78766;3616,94967;2243,20913;;;891,63145;16,3355;;;;;;;;ORS_2010
2010;1;67737,18101;6831,748832;12930,97848;11422,33069;1508,647788;21,06464697;1487,583141;16,25805227;63206,45816;;56944,04137;3361,76071;2116,3251;;;753,25723;31,07375;;;;;;;;ORS_2010
2010;2;68029,67719;6436,26497;12723,23191;11062,63278;1660,599127;8,333567419;1652,265559;15,02211921;63849,58177;;57800,82047;3153,67626;2022,02677;;;839,35089;33,70738;;;;;;;;ORS_2010
2010;3;68227,70238;6417,807449;11323,4127;10036,54265;1286,87005;23,54569658;1263,324353;15,33802256;64042,83277;;58251,00149;3137,41438;2028,58466;;;607,80097;18,03127;;;;;;;;ORS_2010
2010;4;68851,12049;6140,189279;10865,39607;9793,384083;1072,011992;24,59851021;1047,413482;16,18147629;63955,52042;;58002,88138;3114,46873;2064,97113;;;744,90211;28,29707;;;;;;;;ORS_2010
2010;5;70244,23314;5553,170274;10300,33749;9300,711763;999,6257244;9,746970465;989,878754;16,809912;65395,53272;;59262,90275;3135,19999;2275,64423;;;701,24697;20,53878;;;;;;;;ORS_2010
2010;6;71005,6791;5205,543143;12203,8169;11074,9479;1128,869;19,22956251;1109,639438;17,6024929;65975,07385;;59517,0777;3379,00769;2309,43098;;;737,08722;32,47026;;;;;;;;ORS_2010
2010;7;70861,79973;5357,373093;12161,43528;11010,09302;1151,342259;19,81045771;1131,531802;18,6508008;65224,17379;;58894,8021;2960,1131;2613,25806;;;739,38004;16,62049;;;;;;;;ORS_2010
2010;8;71236,36443;5247,73181;11634,05535;10684,55285;949,5025053;9,057031429;940,4454739;18,34115028;65466,31053;;59186,63097;2982,42717;2559,51517;;;721,96441;15,77281;;;;;;;;ORS_2010
2010;9;71100,24515;5032,348009;12329,58293;11223,16584;1106,417097;20,99618853;1085,420909;18,00747783;65999,91953;;59894,45625;2717,56701;2626,62533;;;740,47818;20,79276;;;;;;;;ORS_2010
2010;10;70481,44799;5111,117655;13249,30102;11814,21513;1435,085888;16,18190445;1418,903983;16,2250649;65910,1575;;60481,3503;2561,080438;2253,379375;;;599,1435278;15,20385596;;;;;;;;ORS_2010
2010;11;70243,42235;5013,657103;13687,4243;12014,75381;1672,670487;16,77340868;1655,897078;15,50583813;65825,1482;;60352,39577;2567,202171;2330,012795;;;563,1388402;12,3986235;;;;;;;;ORS_2010
2010;12;69621,27073;5391,974313;14617,63244;12639,03025;1978,602185;16,37821118;1962,223974;14,98161081;65126,36132;;59945,83962;2489,666391;2109,660141;;;569,8885509;11,30661204;;;;;;;;ORS_2010
2008;2;69490,82632;5308,30784;14110,51635;12625,65878;1484,857573;17,68470513;1467,172868;18,36403339;64858,17412;;56061,90267;4855,35948;2522,5743;;;1418,33767;;;;;;;;;ORS_2009
2008;5;71631,19067;4096,61852;14236,16757;12410,00272;1826,164846;20,53382534;1805,631021;20,50228161;66170,993;;56603,84958;5337,33651;2694,8529;;;1534,95401;;;;;;;;;ORS_2009
2008;8;72135,7953;4471,82696;12841,04951;11464,98212;1376,067392;14,65970175;1361,40769;20,4517763;66429,97366;;56794,46432;5145,86149;3156,62103;;;1333,02682;;;;;;;;;ORS_2009
2008;11;70602,51131;5289,17726;12110,154;10969,44681;1140,707192;17,05260021;1123,654592;19,26560936;65638,62864;;56665,90475;4695,6516;2726,53701;;;1550,53528;;;;;;;;;ORS_2009
